4;112;2 // top left bone
4;113;1
4;113;2
4;114;3
4;115;4

4;112;16 // top right bone
4;113;16
4;113;17
4;114;15
4;115;14

4;125;3 // bottom left bone
4;124;2
4;124;3
4;123;4
4;122;5

4;125;15 // bottom right bone
4;124;15
4;124;16
4;123;14
4;122;13

2;115;6 // top of head
2;115;7
2;115;8
2;115;9
2;115;10
2;115;11
2;115;12

2;116;5
2;116;6
2;116;7
2;116;8
2;116;9
2;116;10
2;116;11
2;116;12
2;116;13

2;117;5
2;117;6
2;117;7
2;117;8
2;117;9
2;117;10
2;117;11
2;117;12
2;117;13

2;118;5
2;118;6
2;118;7
2;118;8
2;118;9
2;118;10
2;118;11
2;118;12
2;118;13

2;119;5
2;119;6
2;119;7
2;119;8
2;119;9
2;119;10
2;119;11
2;119;12
2;119;13

2;120;5
2;120;6
2;120;7
2;120;8
2;120;9
2;120;10
2;120;11
2;120;12
2;120;13

2;121;6
2;121;7
2;121;8
2;121;9
2;121;10
2;121;11
2;121;12

2;122;7
2;122;8
2;122;9
2;122;10
2;122;11

2;123;7  // these are the teeth
2;123;9
2;123;11 

3;117;6 // left eye
3;117;7
3;117;8

3;118;6
3;118;7

3;119;6

3;117;10 // right eye
3;117;11
3;117;12

3;118;11
3;118;12

3;119;12



4;112;22 // SECOND SKULL
4;113;21 // top left bone
4;113;22
4;114;23
4;115;24

4;112;36 // top right bone
4;113;36
4;113;37
4;114;35
4;115;34

4;125;23 // bottom left bone
4;124;22
4;124;23
4;123;24
4;122;25

4;125;35 // bottom right bone
4;124;35
4;124;36
4;123;34
4;122;33

2;115;26 // top of head
2;115;27
2;115;28
2;115;29
2;115;30
2;115;31
2;115;32

2;116;25
2;116;26
2;116;27
2;116;28
2;116;29
2;116;30
2;116;31
2;116;32
2;116;33

2;117;25
2;117;26
2;117;27
2;117;28
2;117;29
2;117;30
2;117;31
2;117;32
2;117;33

2;118;25
2;118;26
2;118;27
2;118;28
2;118;29
2;118;30
2;118;31
2;118;32
2;118;33

2;119;25
2;119;26
2;119;27
2;119;28
2;119;29
2;119;30
2;119;31
2;119;32
2;119;33

2;120;25
2;120;26
2;120;27
2;120;28
2;120;29
2;120;30
2;120;31
2;120;32
2;120;33

2;121;26
2;121;27
2;121;28
2;121;29
2;121;30
2;121;31
2;121;32

2;122;27
2;122;28
2;122;29
2;122;30
2;122;31

2;123;27  // these are the teeth
2;123;29
2;123;31 

3;117;26 // left eye
3;117;27
3;117;28

3;118;26
3;118;27

3;119;26

3;117;30 // right eye
3;117;31
3;117;32

3;118;31
3;118;32

3;119;32


4;112;42 // THIRD SKULL
4;113;41 // top left bone
4;113;42
4;114;43
4;115;44

4;112;56 // top right bone
4;113;56
4;113;57
4;114;55
4;115;54

4;125;43 // bottom left bone
4;124;42
4;124;43
4;123;44
4;122;45

4;125;55 // bottom right bone
4;124;55
4;124;56
4;123;54
4;122;53

2;115;46 // top of head
2;115;47
2;115;48
2;115;49
2;115;50
2;115;51
2;115;52

2;116;45
2;116;46
2;116;47
2;116;48
2;116;49
2;116;50
2;116;51
2;116;52
2;116;53

2;117;45
2;117;46
2;117;47
2;117;48
2;117;49
2;117;50
2;117;51
2;117;52
2;117;53

2;118;45
2;118;46
2;118;47
2;118;48
2;118;49
2;118;50
2;118;51
2;118;52
2;118;53

2;119;45
2;119;46
2;119;47
2;119;48
2;119;49
2;119;50
2;119;51
2;119;52
2;119;53

2;120;45
2;120;46
2;120;47
2;120;48
2;120;49
2;120;50
2;120;51
2;120;52
2;120;53

2;121;46
2;121;47
2;121;48
2;121;49
2;121;50
2;121;51
2;121;52

2;122;47
2;122;48
2;122;49
2;122;50
2;122;51

2;123;47  // these are the teeth
2;123;49
2;123;51 

3;117;46 // left eye
3;117;47
3;117;48

3;118;46
3;118;47

3;119;46

3;117;50 // right eye
3;117;51
3;117;52

3;118;51
3;118;52

3;119;52


4;112;62 // THIRD SKULL
4;113;61 // top left bone
4;113;62
4;114;63
4;115;64

4;112;76 // top right bone
4;113;76
4;113;77
4;114;75
4;115;74

4;125;63 // bottom left bone
4;124;62
4;124;63
4;123;64
4;122;65

4;125;75 // bottom right bone
4;124;75
4;124;76
4;123;74
4;122;73

2;115;66 // top of head
2;115;67
2;115;68
2;115;69
2;115;70
2;115;71
2;115;72

2;116;65
2;116;66
2;116;67
2;116;68
2;116;69
2;116;70
2;116;71
2;116;72
2;116;73

2;117;65
2;117;66
2;117;67
2;117;68
2;117;69
2;117;70
2;117;71
2;117;72
2;117;73

2;118;65
2;118;66
2;118;67
2;118;68
2;118;69
2;118;70
2;118;71
2;118;72
2;118;73

2;119;65
2;119;66
2;119;67
2;119;68
2;119;69
2;119;70
2;119;71
2;119;72
2;119;73

2;120;65
2;120;66
2;120;67
2;120;68
2;120;69
2;120;70
2;120;71
2;120;72
2;120;73

2;121;66
2;121;67
2;121;68
2;121;69
2;121;70
2;121;71
2;121;72

2;122;67
2;122;68
2;122;69
2;122;70
2;122;71

2;123;67  // these are the teeth
2;123;69
2;123;71 

3;117;66 // left eye
3;117;67
3;117;68

3;118;66
3;118;67

3;119;66

3;117;70 // right eye
3;117;71
3;117;72

3;118;71
3;118;72

3;119;72



4;112;82 // FIFTH SKULL
4;113;81 // top left bone
4;113;82
4;114;83
4;115;84

4;112;96 // top right bone
4;113;96
4;113;97
4;114;95
4;115;94

4;125;83 // bottom left bone
4;124;82
4;124;83
4;123;84
4;122;85

4;125;95 // bottom right bone
4;124;95
4;124;96
4;123;94
4;122;93

2;115;86 // top of head
2;115;87
2;115;88
2;115;89
2;115;90
2;115;91
2;115;92

2;116;85
2;116;86
2;116;87
2;116;88
2;116;89
2;116;90
2;116;91
2;116;92
2;116;93

2;117;85
2;117;86
2;117;87
2;117;88
2;117;89
2;117;90
2;117;91
2;117;92
2;117;93

2;118;85
