
3;40;109 // top half of lake
3;40;110
3;40;111

3;41;108
3;41;109
3;41;110
3;41;111
3;41;112

3;42;107
3;42;108
3;42;109
3;42;110
3;42;111
3;42;112
3;42;113

3;43;106
3;43;107
3;43;108
3;43;109
3;43;110
3;43;111
3;43;112
3;43;113
3;43;114

3;44;105
3;44;106
3;44;107
3;44;108
3;44;109
3;44;110
3;44;111
3;44;112
3;44;113
3;44;114
3;44;115 // end of top half of lake

3;45;105
3;45;106
3;45;107
3;45;108
3;45;109
3;45;110
3;45;111
3;45;112
3;45;113
3;45;114
3;45;115

3;46;106
3;46;107
3;46;108
3;46;109
3;46;110
3;46;111
3;46;112
3;46;113
3;46;114

3;47;107
3;47;108
3;47;109
3;47;110
3;47;111
3;47;112
3;47;113

3;48;108
3;48;109
3;48;110
3;48;111
3;48;112

3;49;109
3;49;110
3;49;111 // bottom of lake

2;37;118 // first haunted SWAMP on right
2;38;117
2;38;118
2;38;119
2;39;118
2;39;119
2;39;120
2;40;117
2;40;118
2;40;119
4;40;120  // random rock
2;41;116
2;41;117
2;41;118
2;42;116
2;42;117
2;42;118
2;42;119
2;42;120
2;42;121
4;43;115  // rock
2;43;116
2;43;117
2;43;118
2;43;119
2;43;120
2;43;121

2;47;117 // second haunted SWAMP on right
2;48;116
2;48;117
2;48;118
2;49;117
2;49;118
2;49;119
2;50;116
2;50;117
2;50;118
4;50;119  // random rock
2;51;115
2;51;116
2;51;117
2;52;115
2;52;116
2;52;117
2;52;118
2;52;119
2;52;120
4;53;114  // rock
2;53;115
2;53;116
2;53;117
2;53;118
2;53;119
2;53;120

3;60;109 // SECOND LAKE top half of lake
3;60;110
3;60;111

3;61;108
3;61;109
3;61;110
3;61;111
3;61;112

3;62;107
3;62;108
3;62;109
3;62;110
3;62;111
3;62;112
3;62;113

3;63;106
3;63;107
3;63;108
3;63;109
3;63;110
3;63;111
3;63;112
3;63;113
3;63;114

3;64;105
3;64;106
3;64;107
3;64;108
3;64;109
3;64;110
3;64;111
3;64;112
3;64;113
3;64;114
3;64;115 // end of top half of lake

3;65;105
3;65;106
3;65;107
3;65;108
3;65;109
3;65;110
3;65;111
3;65;112
3;65;113
3;65;114
3;65;115

3;66;106
3;66;107
3;66;108
3;66;109
3;66;110
3;66;111
3;66;112
3;66;113
3;66;114

3;67;107
3;67;108
3;67;109
3;67;110
3;67;111
3;67;112
3;67;113

3;68;108
3;68;109
3;68;110
3;68;111
3;68;112

3;69;109
3;69;110
3;69;111 // bottom of lake

2;67;118 // second haunted SWAMP on right
2;68;117
2;68;118
2;68;119
2;69;118
2;69;119
2;69;120
2;70;117
2;70;118
2;70;119
4;70;120  // random rock
2;71;116
2;71;117
2;71;118
2;72;116
2;72;117
2;72;118
2;72;119
2;72;120
2;72;121
4;73;115  // rock
2;73;116
2;73;117
2;73;118
2;73;119
2;73;120
2;73;121

2;77;117 // fourth haunted SWAMP on right
2;78;116
2;78;117
2;78;118
2;79;117
2;79;118
2;79;119
2;80;116
2;80;117
2;80;118
4;80;119  // random rock
2;81;115
2;81;116
2;81;117
2;82;115
2;82;116
2;82;117
2;82;118
2;82;119
2;82;120
4;83;114  // rock
2;83;115
2;83;116
2;83;117
2;83;118
2;83;119
2;83;120

3;90;109 // THIRD LAKE top half of lake
3;90;110
3;90;111

3;91;108
3;91;109
3;91;110
3;91;111
3;91;112

3;92;107
3;92;108
3;92;109
3;92;110
3;92;111
3;92;112
3;92;113

3;93;106
3;93;107
3;93;108
3;93;109
3;93;110
3;93;111
3;93;112
3;93;113
3;93;114

3;94;105
3;94;106
3;94;107
3;94;108
3;94;109
3;94;110
3;94;111
3;94;112
3;94;113
3;94;114
3;94;115 // end of top half of lake

3;95;105
3;95;106
3;95;107
3;95;108
3;95;109
3;95;110
3;95;111
3;95;112
3;95;113
3;95;114
3;95;115

3;96;106
3;96;107
3;96;108
3;96;109
3;96;110
3;96;111
3;96;112
3;96;113
3;96;114

3;97;107
3;97;108
3;97;109
3;97;110
3;97;111
3;97;112
3;97;113

3;98;108
3;98;109
3;98;110
3;98;111
3;98;112

3;99;109
3;99;110
3;99;111 // bottom of lake

