3;20;69
3;20;70
3;20;71

3;21;68
3;21;69
3;21;70
3;21;71
3;21;72

3;22;67
3;22;68
3;22;69
3;22;70
3;22;71
3;22;72
3;22;73

3;23;66
3;23;67
3;23;68
3;23;69
3;23;70
3;23;71
3;23;72
3;23;73
3;23;74

3;24;65
3;24;66
3;24;67
3;24;68
3;24;69
3;24;70
3;24;71
3;24;72
3;24;73
3;24;74
3;24;75 // end of top half of lake

3;25;65
3;25;66
3;25;67
3;25;68
3;25;69
3;25;70
3;25;71
3;25;72
3;25;73
3;25;74
3;25;75

3;26;66
3;26;67
3;26;68
3;26;69
3;26;70
3;26;71
3;26;72
3;26;73
3;26;74

3;27;67
3;27;68
3;27;69
3;27;70
3;27;71
3;27;72
3;27;73

3;28;68
3;28;69
3;28;70
3;28;71
3;28;72

3;29;69
3;29;70
3;29;71
