3;35;0 // first 4 tiles of 4 tile river?
3;36;0
3;37;0
3;34;1
3;35;1
3;36;1
3;35;2
3;36;2
3;37;2
3;36;3
3;37;3
3;38;3
3;35;4 // next 4 tiles of 4 tile river?
3;36;4
3;37;4
3;34;5
3;35;5
3;36;5
3;35;6
3;36;6
3;37;6
3;36;7
3;37;7
3;38;7
3;35;8 // next 4 tiles of 4 tile river?
3;36;8
3;37;8
3;34;9
3;35;9
3;36;9
3;35;10
3;36;10
3;37;10
3;36;11
3;37;11
3;38;11
3;35;12// next 4 tiles of 4 tile river?
3;36;12
3;37;12
3;34;13
3;35;13
3;36;13
3;35;14
3;36;14
3;37;14
3;36;15
3;37;15
3;38;15
3;35;16 // next 4 tiles of 4 tile river?
3;36;16
3;37;16
3;34;17
3;35;17
3;36;17
3;35;18
3;36;18
3;37;18
3;36;19
3;37;19
3;38;19
3;35;20 // next 4 tiles of 4 tile river?
3;36;20
3;37;20
3;34;21
3;35;21
3;36;21
3;35;22
3;36;22
3;37;22
3;36;23
3;37;23
3;38;23
3;35;24 // START OF STRAIGHT RIVER
3;36;24
3;37;24
3;35;25
3;36;25
3;37;25
3;35;26
3;36;26
3;37;26
3;35;27
3;36;27
3;37;27
3;35;28 // next 4 tiles of 4 tile river?
3;36;28
3;37;28
3;35;29
3;36;29
3;37;29
3;35;30
3;36;30
3;37;30
3;35;31
3;36;31
3;37;31
3;35;32 // next 4 of straight river.
3;36;32
3;37;32
3;35;33
3;36;33
3;37;33
3;35;34
3;36;34
3;37;34
3;35;35
3;36;35
3;37;35
3;35;36 // next 4 tiles of 4 tile river?
3;36;36
3;37;36
3;35;37
3;36;37
3;37;37
3;35;38
3;36;38
3;37;38
3;35;39
3;36;39
3;37;39 // THIS IS WHERE THERE IS A 2 TILE 'BRIDGE'
3;35;42 // 'right' side of the bridge.
3;36;42
3;37;42
3;35;43
3;36;43
3;37;43
3;35;44
3;36;44
3;37;44
3;35;45
3;36;45
3;37;45
3;35;46 // next 4 of straight river.
3;36;46
3;37;46
3;35;47
3;36;47
3;37;47
3;35;48
3;36;48
3;37;48
3;35;49
3;36;49
3;37;49
3;35;50 
3;36;50
3;37;50
3;35;51
3;36;51
3;37;51
3;35;52
3;36;52
3;37;52
3;35;53
3;36;53
3;37;53
3;35;54 // next 4 of straight river.
3;36;54
3;37;54
3;35;55
3;36;55
3;37;55
3;35;56
3;36;56
3;37;56
3;35;57
3;36;57
3;37;57 // why the spaces still work in the program, I have no idea

3;35;58
3;36;58
3;37;58
3;35;59
3;36;59
3;37;59
3;35;60 
3;36;60
3;37;60
3;35;61
3;36;61
3;37;61
3;35;62
3;36;62
3;37;62
3;35;63
3;36;63
3;37;63
3;35;64 // next 4 of straight river.
3;36;64
3;37;64
3;35;65
3;36;65
3;37;65
3;35;66
3;36;66
3;37;66
3;35;67
3;36;67
3;37;67 // why the spaces still work in the program, I have no idea
3;35;68
3;36;68
3;37;68
3;35;69
3;36;69
3;37;69
3;35;70 
3;36;70
3;37;70
3;35;71
3;36;71
3;37;71
3;35;72
3;36;72
3;37;72
3;35;73
3;36;73
3;37;73
3;35;74 // next 4 of straight river.
3;36;74
3;37;74
3;35;75
3;36;75
3;37;75
3;35;76
3;36;76
3;37;76
3;35;77
3;36;77
3;37;77 
3;35;78
3;36;78
3;37;78
3;35;79
3;36;79
3;37;79
3;35;80 
3;36;80
3;37;80
3;35;81
3;36;81
3;37;81
3;35;82
3;36;82
3;37;82
3;35;83
3;36;83
3;37;83
3;35;84 // next 4 of straight river.
3;36;84
3;37;84
3;35;85
3;36;85
3;37;85
3;35;86
3;36;86
3;37;86
3;35;87
3;36;87
3;37;87 

3;36;88 // this is the corner of the river
3;37;88 
3;37;89 // this is end of corner

3;38;87
3;38;88
3;38;89
3;39;87
3;39;88
3;39;89
3;40;87
3;40;88
3;40;89
3;41;87
3;41;88
3;41;89 // first 4 heading down
3;42;87
3;42;88
3;42;89
3;43;87
3;43;88
3;43;89
3;44;87
3;44;88
3;44;89
3;45;87
3;45;88
3;45;89
3;46;87
3;46;88
3;46;89
3;47;87
3;47;88
3;47;89
3;48;87
3;48;88
3;48;89
3;49;87
3;49;88
3;49;89 // first 4 heading down
3;50;87
3;50;88
3;50;89
3;51;87
3;51;88
3;51;89
3;52;87
3;52;88
3;52;89
3;53;87
3;53;88
3;53;89
3;54;87
3;54;88
3;54;89
3;55;87
3;55;88
3;55;89
3;56;87
3;56;88
3;56;89
3;57;87
3;57;88
3;57;89 // first 4 heading down
3;58;87
3;58;88
3;58;89
3;59;87
3;59;88
3;59;89
3;60;87
3;60;88
3;60;89
3;61;87
3;61;88
3;61;89
3;62;87
3;62;88
3;62;89
3;63;87
3;63;88
3;63;89
3;64;87
3;64;88
3;64;89
3;65;87
3;65;88
3;65;89 // first 4 heading down
3;66;87
3;66;88
3;66;89
3;67;87
3;67;88
3;67;89
3;68;87
3;68;88
3;68;89
3;69;87
3;69;88
3;69;89
3;70;87
3;70;88
3;70;89
3;71;87
3;71;88
3;71;89
3;72;87
3;72;88
3;72;89
3;73;87
3;73;88
3;73;89 // first 4 heading down
3;74;87
3;74;88
3;74;89
3;75;87
3;75;88
3;75;89
3;76;87
3;76;88
3;76;89
3;77;87
3;77;88
3;77;89

3;38;49 //Start of stream
3;38;50
3;39;50
3;39;51
3;40;51
3;40;52
3;41;52
3;41;53
3;41;54
3;41;55
3;42;54
3;42;55
3;42;56
3;43;55

3;38;86 //Fleshing out river bend
3;38;85
3;39;86
